x,Q2,fu,fd,fs,fubar,fdbar,fsbar
0.24191919191919192,1.8,0.6209835223105962,0.30971883212954354,0.027671006746607094,0.02882790804521614,0.04745919625388095,0.009760195983068824
0.24444444444444446,1.8,0.6197421355198477,0.30754747937914007,0.02721177257212855,0.028020383683022117,0.04620652047771229,0.009520603746358974
0.246969696969697,1.8,0.6184285419826263,0.30535539818464846,0.026756552778426205,0.027228359906693957,0.04497792567725723,0.009287438415945294
0.2494949494949495,1.8,0.6170427132815794,0.3031439970374922,0.0263057301091469,0.026452272712371855,0.043774151919312866,0.009060545497455526
0.25202020202020203,1.8,0.6155862086461268,0.3009128918264039,0.025858982312478206,0.0256914829612404,0.04259418988469814,0.008839833112667929
0.2545454545454546,1.8,0.6140598843789434,0.29866314996624505,0.025416500791520878,0.024946100365285745,0.041438215240704304,0.008625162297967559
0.2570707070707071,1.8,0.6124642163857915,0.2963962858905519,0.024978651857083974,0.02421650498452011,0.040306841192490075,0.008416381187301984
0.2595959595959596,1.8,0.6108004794604098,0.2941118563284888,0.024545124630949072,0.023502124334679794,0.03919918113752136,0.008213404634432502
0.26212121212121214,1.8,0.6090695821846741,0.291810848417527,0.024116091843403218,0.022803006412783523,0.038115293697169275,0.008016114118631137
0.2646464646464647,1.8,0.6072721976089075,0.289494847889103,0.02369193508999802,0.022119489327664592,0.037055690747583,0.007824375449232455
0.26717171717171717,1.8,0.6054094469508013,0.28716344015165757,0.023272377698828447,0.02145108019231382,0.03601962423838374,0.007638112621851023
0.2696969696969697,1.8,0.6034821881055661,0.2848174201696576,0.022857528488266686,0.020797745335495745,0.03500701338718876,0.007457213501909826
0.27222222222222225,1.8,0.6014910876303419,0.2824583168771812,0.02244773850147438,0.020159756373088433,0.034018235492521344,0.007281546328082428
0.2747474747474748,1.8,0.5994369014906393,0.28008570136366967,0.022042757123815787,0.01953669752658898,0.033052668025971906,0.007111037143716967
0.2772727272727273,1.8,0.5973208284346447,0.27770030890033714,0.021642662801547117,0.018928472635332413,0.03211013430766595,0.006945592528852266
0.2797979797979798,1.8,0.595144133542325,0.27530381740790927,0.021247818826507035,0.018335300560383423,0.03119091174201344,0.006785097106849816
0.28232323232323236,1.8,0.5929075523793302,0.2728959229040549,0.020858039465571642,0.01775686608798097,0.03029452330652434,0.006629494628226459
0.28484848484848485,1.8,0.5906120106736091,0.27047708656836883,0.020473316471542876,0.01719298295547304,0.029420671993766943,0.00647868331729202
0.2873737373737374,1.8,0.5882587266542543,0.26804892838794553,0.02009395336702159,0.016643757635322946,0.028569474458444374,0.00633252142839125
0.28989898989898993,1.8,0.5858483206927985,0.2656112874932405,0.019719806810066423,0.01610893858210784,0.02774055739218284,0.006190943260125305
0.2924242424242424,1.8,0.5833816941306924,0.2631643961912925,0.01935082882559296,0.01558831116418364,0.0269335744036977,0.006053876983050055
0.29494949494949496,1.8,0.5808602550442471,0.260709853785921,0.01898731480406903,0.015081923544213787,0.026148530301057838,0.005921198507076472
0.2974747474747475,1.8,0.5782846046193266,0.25824770385531265,0.01862919603930008,0.014589601727722553,0.02538515019135504,0.0057928505272834075
0.3,1.8,0.5756554873333817,0.2557779029728959,0.01827635111686637,0.014111088047504126,0.024643046379425826,0.005668765646255006
0.05,2.0,0.4976046206221784,0.3770843697696887,0.09260978756700954,0.16459255934649625,0.21112656502684454,0.08494991288811388
0.05252525252525253,2.0,0.5038194958236497,0.3791717426180308,0.09036566469024501,0.16083788119986328,0.20836366167493262,0.0820298966448545
0.05505050505050505,2.0,0.5098368806961725,0.3811047335051259,0.0882506591641,0.15721602517249866,0.20562729507732463,0.07924703482014224
0.05757575757575758,2.0,0.515667944968589,0.38289241851132,0.0862547770263186,0.15372204792660485,0.20291626624636216,0.07659379316927056
0.060101010101010106,2.0,0.5213277885617952,0.38454714693085873,0.08436751406150665,0.1503447773699547,0.20022856973189374,0.0740589182023667
0.06262626262626263,2.0,0.5268199638167426,0.3860733352027152,0.08258065909145901,0.14708062828352303,0.19756314087488816,0.07163722223940083
0.06515151515151515,2.0,0.5321590142783089,0.38748206991293943,0.08088618612055228,0.1439198940867125,0.19491819595190166,0.06931914039044007
0.06767676767676768,2.0,0.5373486601692781,0.38877731902219825,0.07927660866027729,0.14085906026302467,0.19229300440127792,0.06710015848152327
0.07020202020202021,2.0,0.5424011227862249,0.3899681200236466,0.07774589067342424,0.13789057671969804,0.18968601395387666,0.06497278304571878
0.07272727272727272,2.0,0.5473185772219137,0.3910574123804118,0.07628763513362048,0.13501034186659738,0.18709658677700092,0.06293260048551545
0.07525252525252527,2.0,0.5521072262907007,0.3920502573471632,0.0748967080575122,0.13221355675731888,0.18452366960964037,0.0609746495697407
0.07777777777777778,2.0,0.5567739100451338,0.3929520261471042,0.0735683082725262,0.1294950137909889,0.1819664090154381,0.05909384294885678
0.0803030303030303,2.0,0.5613190809375845,0.3937643163947814,0.07229740708983229,0.1268519303745215,0.1794247569708838,0.057287212938553884
0.08282828282828283,2.0,0.5657522921334996,0.3944936607677417,0.07108079123247436,0.12427908540939378,0.17689733809245373,0.05554973431478696
0.08535353535353536,2.0,0.5700715938332708,0.3951401278173485,0.06991342435901689,0.12177386636975188,0.17438444517475957,0.05387867348642741
0.08787878787878789,2.0,0.5742844700856716,0.3957088306300885,0.06879263636428802,0.11933248313998422,0.1718850560248454,0.05227029327422167
0.0904040404040404,2.0,0.5783919608338931,0.39620134277989355,0.06771475532412619,0.1169515618168968,0.16939884544745534,0.05072138909726194
0.09292929292929294,2.0,0.5823926052260265,0.39661778341877707,0.06667591012945287,0.11462842566901381,0.16692579708329552,0.049229377896567304
0.09545454545454546,2.0,0.5862945624868533,0.39696333788354266,0.06567453308619456,0.11235972768878369,0.16446472671390913,0.047791029360614155
0.09797979797979799,2.0,0.5900936864107986,0.3972368518874839,0.06470677425180026,0.11014341045189974,0.16201666995822653,0.046404349987547285
0.10050505050505051,2.0,0.593795725406584,0.3974420197457839,0.06377104619561134,0.107976876787073,0.1595807039131778,0.04506684381107416
0.10303030303030303,2.0,0.5974017155407273,0.39758023694152184,0.06286500113086936,0.10585770946227326,0.15715681821238003,0.04377616762720149
0.10555555555555557,2.0,0.60090836086164,0.3976506994281238,0.06198557406306759,0.10378396947449461,0.15474583242094828,0.042530424403842214
0.10808080808080808,2.0,0.6043234721661158,0.3976578831649426,0.061132157505608464,0.10175336814386882,0.15234631528620216,0.04132744138280162
0.11060606060606061,2.0,0.6076427058937963,0.39760061366804533,0.06030187040118732,0.09976411959684917,0.14995952549856784,0.040165416002219644
0.11313131313131314,2.0,0.6108677632913334,0.39748036362813827,0.059493105611604126,0.09781441771155919,0.14758529031939427,0.039042616557035247
0.11565656565656567,2.0,0.6140027803165999,0.3972997638650595,0.05870499181820266,0.09590248401171028,0.14522293657767135,0.03795731855471007
0.1181818181818182,2.0,0.617041711204807,0.3970569231299117,0.05793489125927697,0.09402692415805823,0.142874206372478,0.036907985660702664
0.12070707070707072,2.0,0.6199909440384016,0.3967551907357716,0.05718244089375619,0.09218615901916453,0.14053773848937176,0.03589319360359976
0.12323232323232323,2.0,0.6228488569655688,0.39639472220755684,0.05644605182345895,0.09037877204976233,0.13821429856902515,0.03491143498040315
0.12575757575757576,2.0,0.6256118683421314,0.39597478311754003,0.05572385897078485,0.08860348522843556,0.13590510827066918,0.033961310441285905
0.12828282828282828,2.0,0.6282870600931486,0.39549883852293954,0.05501586013876327,0.08685895782838912,0.13360853606207015,0.033041685713499025
0.13080808080808082,2.0,0.630869662732197,0.3949657819902101,0.05432020817952071,0.08514407511812656,0.13132628369829258,0.03215112483295352
0.13333333333333336,2.0,0.6333598003661296,0.394376241680021,0.05363582343618215,0.08345770072567452,0.1290586057993782,0.03128843455808594
0.13585858585858587,2.0,0.6357622091251189,0.39373267534232764,0.052962551632803785,0.08179874572839983,0.12680444765508708,0.030452663443809584
0.1383838383838384,2.0,0.6380704262819248,0.393033574944125,0.05229875502644793,0.08016642413439781,0.12456605094245211,0.029642557330852887
0.14090909090909093,2.0,0.6402880038529671,0.39228068487038176,0.05164405415811104,0.0785596599815311,0.12234245568832097,0.02885722772443505
0.14343434343434344,2.0,0.6424162349210246,0.3914752557764694,0.05099798568498995,0.07697770098051583,0.12013384164256631,0.028095787397179696
0.14595959595959596,2.0,0.6444503169658458,0.39061659908229057,0.05035942055675002,0.07542010893864015,0.11794246231626475,0.02735721838716891
0.1484848484848485,2.0,0.6463962105238379,0.38970712381243927,0.04972839761905306,0.07388593316988995,0.1157666776780687,0.02664094268092882
0.15101010101010104,2.0,0.6482516343985171,0.3887468756713329,0.04910411057312979,0.07237450888412256,0.11360747365325125,0.02594590523757774
0.15353535353535355,2.0,0.6500126690226856,0.38773536609925013,0.04848557497832712,0.07088526295286941,0.111466389058185,0.025271020130642884
0.15606060606060607,2.0,0.6516856023731573,0.38667489668164456,0.04787287625217766,0.06941726636648338,0.10934153184999462,0.024615830651611666
0.1585858585858586,2.0,0.6532668185642397,0.3855653831166195,0.04726543955086452,0.06797033310684109,0.10723473734629915,0.023979509060150166
0.16111111111111112,2.0,0.654754345151015,0.38440700680510903,0.04666276128842149,0.06654412114162511,0.10514712001276526,0.023361318247999377
0.16363636363636364,2.0,0.6561536880939857,0.38320167112479486,0.04606485139465938,0.06513775000148905,0.10307691562563577,0.022760842992666213
0.16616161616161618,2.0,0.6574607174018052,0.3819493576339311,0.045471219691063894,0.0637512196111052,0.10102627186333223,0.022177235553193845
0.16868686868686872,2.0,0.6586753300606432,0.3806506926395782,0.044881538951182465,0.062384121823276795,0.09899560509271287,0.02160986835217418
0.1712121212121212,2.0,0.6598017101093099,0.37930715004990784,0.044295777926419616,0.061035733189225,0.09698358372388763,0.021058379179261007
0.17373737373737375,2.0,0.660835553181459,0.3779188579495301,0.04371366814044529,0.059706314537186146,0.0949925432143561,0.0205220496740381
0.1762626262626263,2.0,0.6617782996483025,0.3764866845634224,0.04313503955748905,0.05839541981431908,0.09302228351120494,0.020000444326979793
0.17878787878787883,2.0,0.6626326614382022,0.3750117429349253,0.04255980562873748,0.05710247927207915,0.09107198706440733,0.019493171670479724
0.18131313131313131,2.0,0.663394365189562,0.3734942629453492,0.04198780497763213,0.05582782230998535,0.08914387870745434,0.018999518005122912
0.18383838383838386,2.0,0.6640657050670418,0.3719350023077273,0.04141886190267694,0.05457082318767589,0.08723710995574849,0.01851912153807435
0.1863636363636364,2.0,0.6646484816788637,0.37033506225036966,0.04085295484435414,0.053331190526541915,0.08535149027558869,0.018051636751698217
0.18888888888888888,2.0,0.6651398058933266,0.3686952981966635,0.04029013761677996,0.05210942972325039,0.08348918622151404,0.017596503241382976
0.19141414141414143,2.0,0.6655430847703971,0.3670165947506888,0.03973024369251649,0.05090483996540816,0.08164901592979779,0.01715346611681201
0.19393939393939397,2.0,0.6658585824454308,0.3652996791211869,0.039173273646402856,0.049717284863640375,0.0798311283258932,0.016722160858193186
0.19646464646464645,2.0,0.6660830928415011,0.36354519469764096,0.03861936336108104,0.04854728303135085,0.07803740860443269,0.01630207965214218
0.198989898989899,2.0,0.6662198566005408,0.3617536661662962,0.038068280571165666,0.04739402849698183,0.07626641736089124,0.01589299313019064
0.20151515151515154,2.0,0.6662693873296228,0.35992620074739956,0.03752014118309639,0.04625759422137808,0.07451864501866325,0.015494610636740796
0.20404040404040408,2.0,0.666229867608066,0.3580640282547498,0.036975228935176845,0.045138594655776555,0.07279587861907624,0.015106563874788027
0.20656565656565656,2.0,0.6661047360105692,0.35616762370963534,0.03643329862308893,0.04403621356887461,0.07109663888773439,0.014728687097480524
0.2090909090909091,2.0,0.6658937266385867,0.35423781483622546,0.0358944605445413,0.04295055772966832,0.06942143647789618,0.014360651102787308
0.21161616161616165,2.0,0.6655949537912349,0.3522755971567797,0.035358976661991226,0.04188215384717812,0.06777172427606726,0.014002070467343227
0.21414141414141413,2.0,0.6652115704121616,0.3502811858154329,0.034826550675802655,0.04083015346228016,0.06614599069905693,0.01365279171070275
0.21666666666666667,2.0,0.6647436700517998,0.348255731558385,0.03429739522427253,0.039794791332743114,0.0645448780146314,0.013312562564375878
0.21919191919191922,2.0,0.664190175087645,0.3462005701966144,0.03377185791735536,0.03877663422751312,0.06296973105865697,0.01298108724430921
0.22171717171717176,2.0,0.6635539923824921,0.34411574190382355,0.033249605482249256,0.03777482738127505,0.061419070340482385,0.012658218990088281
0.22424242424242424,2.0,0.6628351393217664,0.34200237071492545,0.03273088563771822,0.036789643192331994,0.05989351082346467,0.012343742663522745
0.22676767676767678,2.0,0.6620327969005086,0.33986182036167706,0.03221608552326409,0.035821647929448176,0.058394241602616886,0.012037423686905756
0.22929292929292933,2.0,0.6611495511376436,0.3376939994202063,0.03170487024270858,0.03487002609596535,0.05691987653898768,0.011739141139707303
0.2318181818181818,2.0,0.6601856763296715,0.3355000440497008,0.031197459072808364,0.03393500319910452,0.05547091719675396,0.01144866848993575
0.23434343434343435,2.0,0.6591407844742043,0.3332813359646138,0.03069420041065278,0.03301706339249622,0.054048347710354654,0.011165760224830418
0.2368686868686869,2.0,0.6580171312404545,0.33103762915207996,0.030194739283343753,0.03211542058839455,0.05265086904251666,0.010890298350876564
0.23939393939393944,2.0,0.65681516382123,0.32877014841917723,0.02969934579089482,0.031230317816347865,0.05127893252717722,0.010622118867749962
0.24191919191919192,2.0,0.6555348049826393,0.32648042164996466,0.029208427161218357,0.030362248723694595,0.049933436152588585,0.010361040720225145
0.24444444444444446,2.0,0.6541780482720256,0.3241681147480232,0.02872162722590362,0.029510475731762163,0.048613192664866,0.010106954131500777
0.246969696969697,2.0,0.6527454116187394,0.3218343524043925,0.0282391797641006,0.02867517698543695,0.04731851099702987,0.009859699462706466
0.2494949494949495,2.0,0.65123693286228,0.3194806372336666,0.027761481078738656,0.027856797330490523,0.046050148703188104,0.009619106470833473
0.25202020202020203,2.0,0.6496542277680314,0.3171065477683896,0.027288191553663993,0.027054667399157052,0.04480704887968785,0.009385079468062722
0.2545454545454546,2.0,0.6479982061280756,0.31471321011175324,0.026819509292196814,0.02626889342394853,0.04358938332827407,0.009157469465467317
0.2570707070707071,2.0,0.6462693967920138,0.3123022296571619,0.026355815272128182,0.025499861994339776,0.04239777802543837,0.0089361121132449
0.2595959595959596,2.0,0.6444691163755204,0.30987312548697704,0.025896782731907243,0.024746974142039323,0.04123130592389615,0.008720919204674197
0.26212121212121214,2.0,0.6425983434910945,0.3074269381526213,0.02544258844972122,0.024010271733886746,0.040090015423460745,0.00851176188983502
0.2646464646464647,2.0,0.6406578255078432,0.3049653455826258,0.024993627240485886,0.02329009684354253,0.038974424055035005,0.008308492846777853
0.26717171717171717,2.0,0.6386487047474327,0.30248789357888295,0.02454960784948975,0.022585934139754574,0.03788374968637006,0.008111032980787905
0.2696969696969697,2.0,0.6365719229966526,0.29999542781680966,0.02411064198029266,0.021897740912749576,0.036817897592774804,0.007919262026110619
0.27222222222222225,2.0,0.6344282560107543,0.29748957887570054,0.023677094126179278,0.02122578944800955,0.035777245746488336,0.007733036755751477
0.2747474747474748,2.0,0.6322184899668275,0.2949698866920693,0.023248701881486332,0.0205696462669717,0.03476114488476665,0.007552280982693284
0.2772727272727273,2.0,0.6299438726104699,0.29243711765212477,0.022825542880322326,0.019929202620923733,0.03376939882997599,0.007376892985377519
0.2797979797979798,2.0,0.6276057482078612,0.28989304066853094,0.022407990850156188,0.019304672493742948,0.03280227692926675,0.0072067446029609
0.28232323232323236,2.0,0.6252048631922658,0.28733732339513374,0.02199584882152539,0.018695724582514315,0.0318592790531462,0.007041775852058259
0.28484848484848485,2.0,0.6227422133662552,0.284770452882544,0.0215891080867402,0.018102161390265943,0.030940089315887036,0.0068818801767571445
0.2873737373737374,2.0,0.6202191369746546,0.2821941475195749,0.021188085260712877,0.01752408517773048,0.030044814245527948,0.006726906657331248
0.28989898989898993,2.0,0.617636271296883,0.27960822831278825,0.02079263011053136,0.01696123307080388,0.02917306311577723,0.006576787010057047
0.2924242424242424,2.0,0.6149945659210737,0.27701293727457277,0.020402689265920083,0.01641337576810211,0.02832446772862045,0.006431443849288361
0.29494949494949496,2.0,0.6122955593865526,0.2744099738745634,0.02001856699757143,0.01588055054958245,0.02749901472328262,0.006290741977307933
0.2974747474747475,2.0,0.609539885527346,0.2717993796583124,0.01964018895113642,0.015362572361637492,0.02669641281247713,0.006154619736877626
0.3,2.0,0.6067283116077044,0.26918110105724086,0.019267427679871368,0.014859171159108162,0.02591625530832462,0.006023006971653644
0.05,2.2,0.520235256948578,0.3939428000964304,0.097401482840094,0.17206357665535438,0.2205273552785639,0.08933880965690255
0.05252525252525253,2.2,0.526618497924059,0.3960205547740756,0.0950097356609893,0.168091267109175,0.21757273565358068,0.08624439420780254
0.05505050505050505,2.2,0.5327985186014768,0.39794125307487377,0.09275595376460632,0.16426158453923437,0.21465026695052558,0.08329667515987395
0.05757575757575758,2.2,0.5387861390744757,0.3997137771602807,0.09062935354573352,0.16056893330969474,0.21175831021584976,0.08048743358939464
0.060101010101010106,2.2,0.544597112242113,0.4013508080812007,0.08861872541329534,0.1570013514804598,0.20889443997138352,0.07780464192725547
0.06262626262626263,2.2,0.5502352839727574,0.4028569179039147,0.08671520201421172,0.15355475318102874,0.2060573141561312,0.075242552694897
0.06515151515151515,2.2,0.5557156521987651,0.4042434105644399,0.08491023393591518,0.1502187880438657,0.2032447886562955,0.07279099088482707
0.06767676767676768,2.2,0.5610416063659162,0.4055141085664319,0.0831958297884867,0.14698957787519523,0.20045593664884598,0.07044505348157802
